POINT_ID,BARANGAY_NAME,X,Y,YEAR,FLOOD_RECURRENT
Sta Cruz_35,Stacruz,554859.272048558,1471131.1707385022,2014,0
Sta Cruz_35,Stacruz,554859.272048558,1471131.1707385022,2015,0
Sta Cruz_35,Stacruz,554859.272048558,1471131.1707385022,2016,0
Sta Cruz_35,Stacruz,554859.272048558,1471131.1707385022,2017,0
Sta Cruz_35,Stacruz,554859.272048558,1471131.1707385022,2018,0
Sta Cruz_35,Stacruz,554859.272048558,1471131.1707385022,2019,0
Sta Cruz_35,Stacruz,554859.272048558,1471131.1707385022,2020,0
Sta Cruz_35,Stacruz,554859.272048558,1471131.1707385022,2021,0
Sta Cruz_35,Stacruz,554859.272048558,1471131.1707385022,2022,0
Sta Cruz_35,Stacruz,554859.272048558,1471131.1707385022,2023,0
Sta Cruz_35,Stacruz,554859.272048558,1471131.1707385022,2024,1
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2010,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2011,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2012,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2013,1
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2014,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2015,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2016,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2017,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2018,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2019,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2020,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2021,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2022,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2023,0
Sta Cruz_36,Stacruz,556997.3873634827,1471633.2038454916,2024,1
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2010,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2011,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2012,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2013,1
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2014,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2015,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2016,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2017,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2018,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2019,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2020,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2021,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2022,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2023,0
Sta Cruz_37,Stacruz,555202.1777826333,1471165.2342055223,2024,1
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2010,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2011,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2012,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2013,1
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2014,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2015,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2016,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2017,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2018,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2019,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2020,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2021,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2022,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2023,0
Sta Cruz_38,Stacruz,554972.8065099096,1471068.0696595295,2024,1
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2010,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2011,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2012,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2013,1
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2014,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2015,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2016,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2017,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2018,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2019,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2020,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2021,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2022,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2023,0
Sta Cruz_39,Stacruz,554679.2095527496,1471207.0878865793,2024,1
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2010,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2011,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2012,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2013,1
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2014,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2015,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2016,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2017,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2018,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2019,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2020,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2021,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2022,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2023,0
Sta Cruz_40,Stacruz,556155.380284443,1471383.6461944887,2024,1
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2010,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2011,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2012,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2013,1
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2014,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2015,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2016,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2017,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2018,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2019,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2020,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2021,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2022,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2023,0
Sta Cruz_41,Stacruz,556129.7664541627,1470823.2035632222,2024,1
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2010,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2011,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2012,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2013,1
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2014,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2015,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2016,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2017,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2018,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2019,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2020,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2021,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2022,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2023,0
Sta Cruz_42,Stacruz,556614.0044119686,1471150.527305346,2024,1
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2010,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2011,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2012,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2013,1
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2014,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2015,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2016,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2017,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2018,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2019,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2020,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2021,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2022,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2023,0
Sta Cruz_43,Stacruz,556675.3979565521,1470916.6915304116,2024,1
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2010,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2011,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2012,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2013,1
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2014,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2015,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2016,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2017,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2018,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2019,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2020,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2021,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2022,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2023,0
Sta Cruz_44,Stacruz,555258.8475418603,1471045.1028445505,2024,1
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2010,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2011,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2012,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2013,1
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2014,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2015,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2016,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2017,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2018,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2019,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2020,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2021,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2022,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2023,0
Sta Cruz_45,Stacruz,555643.2259236363,1471663.227225183,2024,1
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2010,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2011,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2012,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2013,1
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2014,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2015,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2016,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2017,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2018,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2019,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2020,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2021,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2022,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2023,0
Sta Cruz_46,Stacruz,556436.0441989943,1471464.5624153514,2024,1
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2010,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2011,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2012,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2013,1
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2014,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2015,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2016,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2017,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2018,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2019,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2020,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2021,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2022,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2023,0
Sta Cruz_47,Stacruz,556141.2381700227,1471848.2003412354,2024,1
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2010,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2011,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2012,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2013,1
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2014,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2015,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2016,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2017,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2018,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2019,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2020,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2021,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2022,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2023,0
Sta Cruz_48,Stacruz,555575.4957848763,1470407.41579517,2024,1
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2010,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2011,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2012,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2013,1
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2014,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2015,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2016,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2017,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2018,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2019,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2020,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2021,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2022,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2023,0
Sta Cruz_49,Stacruz,555873.2121529317,1471139.2432709436,2024,1
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2010,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2011,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2012,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2013,1
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2014,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2015,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2016,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2017,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2018,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2019,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2020,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2021,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2022,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2023,0
Sta Cruz_50,Stacruz,556142.3336609465,1471117.0600285341,2024,1
Apad_1,Apad,549602.3374635275,1472134.5689171236,2010,0
Apad_1,Apad,549602.3374635275,1472134.5689171236,2011,0
Apad_1,Apad,549602.3374635275,1472134.5689171236,2012,0
Apad_1,Apad,549602.3374635275,1472134.5689171236,2013,1
Apad_1,Apad,549602.3374635275,1472134.5689171236,2014,0
Apad_1,Apad,549602.3374635275,1472134.5689171236,2015,0
Apad_1,Apad,549602.3374635275,1472134.5689171236,2016,0
Apad_1,Apad,549602.3374635275,1472134.5689171236,2017,0
Apad_1,Apad,549602.3374635275,1472134.5689171236,2018,0
Apad_1,Apad,549602.3374635275,1472134.5689171236,2019,0
Apad_1,Apad,549602.3374635275,1472134.5689171236,2020,1
Apad_1,Apad,549602.3374635275,1472134.5689171236,2021,0
Apad_1,Apad,549602.3374635275,1472134.5689171236,2022,0
Apad_1,Apad,549602.3374635275,1472134.5689171236,2023,0
Apad_1,Apad,549602.3374635275,1472134.5689171236,2024,1
Apad_2,Apad,550342.3354716506,1473587.4962088855,2010,0
Apad_2,Apad,550342.3354716506,1473587.4962088855,2011,0
Apad_2,Apad,550342.3354716506,1473587.4962088855,2012,0
Apad_2,Apad,550342.3354716506,1473587.4962088855,2013,1
Apad_2,Apad,550342.3354716506,1473587.4962088855,2014,0
Apad_2,Apad,550342.3354716506,1473587.4962088855,2015,0
Apad_2,Apad,550342.3354716506,1473587.4962088855,2016,0
Apad_2,Apad,550342.3354716506,1473587.4962088855,2017,0
Apad_2,Apad,550342.3354716506,1473587.4962088855,2018,0
Apad_2,Apad,550342.3354716506,1473587.4962088855,2019,0
Apad_2,Apad,550342.3354716506,1473587.4962088855,2020,1
Apad_2,Apad,550342.3354716506,1473587.4962088855,2021,0
Apad_2,Apad,550342.3354716506,1473587.4962088855,2022,0
Apad_2,Apad,550342.3354716506,1473587.4962088855,2023,0
Apad_2,Apad,550342.3354716506,1473587.4962088855,2024,1
Apad_3,Apad,550132.9449902314,1471560.6245599007,2010,0
Apad_3,Apad,550132.9449902314,1471560.6245599007,2011,0
Apad_3,Apad,550132.9449902314,1471560.6245599007,2012,0
Apad_3,Apad,550132.9449902314,1471560.6245599007,2013,1
Apad_3,Apad,550132.9449902314,1471560.6245599007,2014,0
Apad_3,Apad,550132.9449902314,1471560.6245599007,2015,0
Apad_3,Apad,550132.9449902314,1471560.6245599007,2016,0
Apad_3,Apad,550132.9449902314,1471560.6245599007,2017,0
Apad_3,Apad,550132.9449902314,1471560.6245599007,2018,0
Apad_3,Apad,550132.9449902314,1471560.6245599007,2019,0
Apad_3,Apad,550132.9449902314,1471560.6245599007,2020,1
Apad_3,Apad,550132.9449902314,1471560.6245599007,2021,0
Apad_3,Apad,550132.9449902314,1471560.6245599007,2022,0
Apad_3,Apad,550132.9449902314,1471560.6245599007,2023,0
Apad_3,Apad,550132.9449902314,1471560.6245599007,2024,1
Apad_4,Apad,550880.2678376762,1472415.7898682535,2010,0
Apad_4,Apad,550880.2678376762,1472415.7898682535,2011,0
Apad_4,Apad,550880.2678376762,1472415.7898682535,2012,0
Apad_4,Apad,550880.2678376762,1472415.7898682535,2013,1
Apad_4,Apad,550880.2678376762,1472415.7898682535,2014,0
Apad_4,Apad,550880.2678376762,1472415.7898682535,2015,0
Apad_4,Apad,550880.2678376762,1472415.7898682535,2016,0
Apad_4,Apad,550880.2678376762,1472415.7898682535,2017,0
Apad_4,Apad,550880.2678376762,1472415.7898682535,2018,0
Apad_4,Apad,550880.2678376762,1472415.7898682535,2019,0
Apad_4,Apad,550880.2678376762,1472415.7898682535,2020,1
Apad_4,Apad,550880.2678376762,1472415.7898682535,2021,0
Apad_4,Apad,550880.2678376762,1472415.7898682535,2022,0
Apad_4,Apad,550880.2678376762,1472415.7898682535,2023,0
Apad_4,Apad,550880.2678376762,1472415.7898682535,2024,1
Apad_5,Apad,551329.0320306754,1473227.0382421329,2010,0
Apad_5,Apad,551329.0320306754,1473227.0382421329,2011,0
Apad_5,Apad,551329.0320306754,1473227.0382421329,2012,0
Apad_5,Apad,551329.0320306754,1473227.0382421329,2013,1
Apad_5,Apad,551329.0320306754,1473227.0382421329,2014,0
Apad_5,Apad,551329.0320306754,1473227.0382421329,2015,0
Apad_5,Apad,551329.0320306754,1473227.0382421329,2016,0
Apad_5,Apad,551329.0320306754,1473227.0382421329,2017,0
Apad_5,Apad,551329.0320306754,1473227.0382421329,2018,0
Apad_5,Apad,551329.0320306754,1473227.0382421329,2019,0
Apad_5,Apad,551329.0320306754,1473227.0382421329,2020,1
Apad_5,Apad,551329.0320306754,1473227.0382421329,2021,0
Apad_5,Apad,551329.0320306754,1473227.0382421329,2022,0
Apad_5,Apad,551329.0320306754,1473227.0382421329,2023,0
Apad_5,Apad,551329.0320306754,1473227.0382421329,2024,1
Apad_6,Apad,550908.0751362448,1473899.0328022514,2010,0
Apad_6,Apad,550908.0751362448,1473899.0328022514,2011,0
Apad_6,Apad,550908.0751362448,1473899.0328022514,2012,0
Apad_6,Apad,550908.0751362448,1473899.0328022514,2013,1
Apad_6,Apad,550908.0751362448,1473899.0328022514,2014,0
Apad_6,Apad,550908.0751362448,1473899.0328022514,2015,0
Apad_6,Apad,550908.0751362448,1473899.0328022514,2016,0
Apad_6,Apad,550908.0751362448,1473899.0328022514,2017,0
Apad_6,Apad,550908.0751362448,1473899.0328022514,2018,0
Apad_6,Apad,550908.0751362448,1473899.0328022514,2019,0
Apad_6,Apad,550908.0751362448,1473899.0328022514,2020,1
Apad_6,Apad,550908.0751362448,1473899.0328022514,2021,0
Apad_6,Apad,550908.0751362448,1473899.0328022514,2022,0
Apad_6,Apad,550908.0751362448,1473899.0328022514,2023,0
Apad_6,Apad,550908.0751362448,1473899.0328022514,2024,1
Apad_7,Apad,550941.9304273219,1474264.2663938869,2010,0
Apad_7,Apad,550941.9304273219,1474264.2663938869,2011,0
Apad_7,Apad,550941.9304273219,1474264.2663938869,2012,0
Apad_7,Apad,550941.9304273219,1474264.2663938869,2013,1
Apad_7,Apad,550941.9304273219,1474264.2663938869,2014,0
Apad_7,Apad,550941.9304273219,1474264.2663938869,2015,0
Apad_7,Apad,550941.9304273219,1474264.2663938869,2016,0
Apad_7,Apad,550941.9304273219,1474264.2663938869,2017,0
Apad_7,Apad,550941.9304273219,1474264.2663938869,2018,0
Apad_7,Apad,550941.9304273219,1474264.2663938869,2019,0
Apad_7,Apad,550941.9304273219,1474264.2663938869,2020,1
Apad_7,Apad,550941.9304273219,1474264.2663938869,2021,0
Apad_7,Apad,550941.9304273219,1474264.2663938869,2022,0
Apad_7,Apad,550941.9304273219,1474264.2663938869,2023,0
Apad_7,Apad,550941.9304273219,1474264.2663938869,2024,1
Apad_8,Apad,551302.6073331991,1472816.174652082,2010,0
Apad_8,Apad,551302.6073331991,1472816.174652082,2011,0
Apad_8,Apad,551302.6073331991,1472816.174652082,2012,0
Apad_8,Apad,551302.6073331991,1472816.174652082,2013,1
Apad_8,Apad,551302.6073331991,1472816.174652082,2014,0
Apad_8,Apad,551302.6073331991,1472816.174652082,2015,0
Apad_8,Apad,551302.6073331991,1472816.174652082,2016,0
Apad_8,Apad,551302.6073331991,1472816.174652082,2017,0
Apad_8,Apad,551302.6073331991,1472816.174652082,2018,0
Apad_8,Apad,551302.6073331991,1472816.174652082,2019,0
Apad_8,Apad,551302.6073331991,1472816.174652082,2020,1
Apad_8,Apad,551302.6073331991,1472816.174652082,2021,0
Apad_8,Apad,551302.6073331991,1472816.174652082,2022,0
Apad_8,Apad,551302.6073331991,1472816.174652082,2023,0
Apad_8,Apad,551302.6073331991,1472816.174652082,2024,1
Apad_9,Apad,550098.4955355498,1471354.2812442079,2010,0
Apad_9,Apad,550098.4955355498,1471354.2812442079,2011,0
Apad_9,Apad,550098.4955355498,1471354.2812442079,2012,0
Apad_9,Apad,550098.4955355498,1471354.2812442079,2013,1
Apad_9,Apad,550098.4955355498,1471354.2812442079,2014,0
Apad_9,Apad,550098.4955355498,1471354.2812442079,2015,0
Apad_9,Apad,550098.4955355498,1471354.2812442079,2016,0
Apad_9,Apad,550098.4955355498,1471354.2812442079,2017,0
Apad_9,Apad,550098.4955355498,1471354.2812442079,2018,0
Apad_9,Apad,550098.4955355498,1471354.2812442079,2019,0
Apad_9,Apad,550098.4955355498,1471354.2812442079,2020,1
Apad_9,Apad,550098.4955355498,1471354.2812442079,2021,0
Apad_9,Apad,550098.4955355498,1471354.2812442079,2022,0
Apad_9,Apad,550098.4955355498,1471354.2812442079,2023,0
Apad_9,Apad,550098.4955355498,1471354.2812442079,2024,1
Apad_10,Apad,550553.5808029022,1472803.6349567038,2010,0
Apad_10,Apad,550553.5808029022,1472803.6349567038,2011,0
Apad_10,Apad,550553.5808029022,1472803.6349567038,2012,0
Apad_10,Apad,550553.5808029022,1472803.6349567038,2013,1
Apad_10,Apad,550553.5808029022,1472803.6349567038,2014,0
Apad_10,Apad,550553.5808029022,1472803.6349567038,2015,0
Apad_10,Apad,550553.5808029022,1472803.6349567038,2016,0
Apad_10,Apad,550553.5808029022,1472803.6349567038,2017,0
Apad_10,Apad,550553.5808029022,1472803.6349567038,2018,0
Apad_10,Apad,550553.5808029022,1472803.6349567038,2019,0
Apad_10,Apad,550553.5808029022,1472803.6349567038,2020,1
Apad_10,Apad,550553.5808029022,1472803.6349567038,2021,0
Apad_10,Apad,550553.5808029022,1472803.6349567038,2022,0
Apad_10,Apad,550553.5808029022,1472803.6349567038,2023,0
Apad_10,Apad,550553.5808029022,1472803.6349567038,2024,1
Apad_11,Apad,550304.795915769,1472629.869586464,2010,0
Apad_11,Apad,550304.795915769,1472629.869586464,2011,0
Apad_11,Apad,550304.795915769,1472629.869586464,2012,0
Apad_11,Apad,550304.795915769,1472629.869586464,2013,1
Apad_11,Apad,550304.795915769,1472629.869586464,2014,0
Apad_11,Apad,550304.795915769,1472629.869586464,2015,0
Apad_11,Apad,550304.795915769,1472629.869586464,2016,0
Apad_11,Apad,550304.795915769,1472629.869586464,2017,0
Apad_11,Apad,550304.795915769,1472629.869586464,2018,0
